Row Created Date Time, Sponsor Name, Sponsor Code, Agency Name, Agency Code,Facility Name, Facility Code, Program Name, Program Code, Populations Served, Agency Phone, Program Phone,  Program Address 1, Program Address 2, Program City, Program State, Program Zip, Operating Certificate Required?, Program Tier, Operating Certificate Duration, Program County, Program Region, Program Type Description, Program Category Description, Program Subcategory Description,Georeference
05/04/2022 09:38:35 AM,Services for the Underserved Inc.,419099,Services for the Underserved Inc.,22360,Services for the Underserved Inc.,7320,Macombs - SP-SRO,004,Adults,(212)633-6900,Not Available,,,,NY,,N,,,Bronx,New York City,Supportive Single Room Occupancy (SP-SRO),Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Rensselaer County Dept of Mental Health,468099,Rensselaer County Dept of Mental Health,70300,Rensselaer County Dept of Mental Health,7208,Health  Home Care Management C&Y,029,Children Adolescents,(518)270-2800,(518)270-2800,1600 7th Avenue,Ned Pattison Government Center,Troy,NY,12180,N,,,Rensselaer,Hudson River,Health Home Care Management,Support,Care Coordination,POINT (-73.686102 42.7291)
05/04/2022 09:38:35 AM,St. Joseph's Medical Center,394099,St. Joseph's Medical Center,81050,St. Joseph's Medical Center,6252,St. Joseph's Med Ctr SH/Queens County - Comm Svcs,636,Adults,(914)378-7553,Not Available,,,,NY,,N,,,Queens,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Arnot Health Inc.,417099,St. Joseph's Hospital,83010,St. Joseph's Hospital,7684,St. Joseph's Hospital Behavioral Science Unit,020,Adults,(607)733-6541x2264,(607)737-7002,555 St. Joseph'S Boulevard,,Elmira,NY,14901-3223,Y,,36,Chemung,Western New York,Inpatient Psychiatric Unit of a General Hospital,Inpatient,Inpatient Psychiatric Unit of a General Hospital,POINT (-76.797472 42.091214)
05/04/2022 09:38:35 AM,Postgraduate Center for Mental Health Inc.,347099,Postgraduate Center for Mental Health Inc.,18270,Postgraduate Center for Mental Health Inc.,6728,Shakespeare Residence,045,Adults,(212)889-5500,Not Available,,,,NY,,Y,,36,Bronx,New York City,SRO Community Residence,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,WellLife Network Inc.,344099,WellLife Network Inc.,21920,WellLife Network Inc.,7401,WellLife Long Island Supported Housing Comm. Svcs.-Comm.Svcs,650,Adults,(718)559-0516,Not Available,,,,NY,,N,,,Suffolk,Long Island,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Equinox Inc.,280099,Equinox Inc.,14510,Equinox Inc.,7524,Diversion Beds,006,Adults,(518)435-9931,(518)435-9931,500 Central Avenue,,Albany,NY,12206,N,,,Albany,Hudson River,Advocacy/Support Services,Support,Self-Help,POINT (-73.778381 42.669909)
05/04/2022 09:38:35 AM,Cortland County Community Services Board,116099,Cortland County Community Services Board,70030,Cortland County Community Services Board,6952,Respite Services,013,Children Adolescents,(607)758-6100,(607)428-5478,7 Clayton Avenue,,Cortland,NY,13045,N,,,Cortland,Central New York,Respite Services,Support,General Support,POINT (-76.181423 42.597999)
05/04/2022 09:38:35 AM,The Children's Aid Society,094099,The Children's Aid Society,20660,The Children's Aid Society,6556,Salome Urena Middle Acade - SBMH,474,Children Adolescents,(212)949-4922,,21 Jumel Place,,New York,NY,10032,N,,,New York,New York City,School Mental Health Program,Support,Education,POINT (-73.936048 40.839491)
05/04/2022 09:38:35 AM,New York City Children's Center,935099,New York City Children's Center,90330,New York City Children's Center,0048,Mobile Integration Team,007,Children Adolescents,(718)264-4500,(929)348-3627,74-03 Commonwealth Boulevard,,Bellerose,NY,11426-1837,N,,,Queens,New York City,Mobile Integration Team,Support,General Support,POINT (-73.726907 40.744933)
05/04/2022 09:38:35 AM,Goddard Riverside Community Center,716099,Goddard Riverside Community Center,18380,Goddard Riverside Community Center,7296,Psychosocial Club/The Other Place,501,Adults,(212)873-6600,(212)799-7171,263 West 86th Street,,New York,NY,10024,N,,,New York,New York City,Psychosocial Club,Support,Self-Help,POINT (-73.977466 40.788722)
05/04/2022 09:38:35 AM,RISE Housing and Support Services Inc.,464099,RISE Housing and Support Services Inc.,50590,RISE Housing and Support Services Inc.,7139,RISE - Edgewood House,436,Adults,(518)587-6193,Not Available,,,,NY,,Y,,36,Saratoga,Hudson River,Congregate/Treatment,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Catholic Charities of the Roman Catholic Diocese of Syracuse/Cortland County,073099,Cath Char/Roman Cath Dio-Syr Cortland County,50760,Cath Char/Roman Cath Dio-Syr Cortland County,7661,Catholic Charities Syracuse - HH CM- Cortland Co.,015,Adults,(607)756-5992,(607)756-5992x132,33-35 Central Avenue,,Cortland,NY,13045,N,,,Cortland,Central New York,Health Home Care Management,Support,Care Coordination,POINT (-76.178771 42.600136)
05/04/2022 09:38:35 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,Dutch Treat Cafe,024,Adults,(518)464-1511,(845)454-0223,230 North Road,,Poughkeepsie,NY,12603,N,,,Dutchess,Hudson River,Affirmative Business/Industry,Support,Vocational,POINT (-73.929552 41.7167)
05/04/2022 09:38:35 AM,Behavioral Health Services North Inc.,318099,Behavioral Health Services North Inc.,12050,Behavioral Health Services North Inc.,6253,Family Support,051,Children,(518)563-8206,(518)563-8206,22 Willowbrook,,Queensbury,NY,12804,N,,,Warren,Hudson River,Family Peer Support Services - Children & Family,Support,General Support,POINT (-73.653592 43.344002)
05/04/2022 09:38:35 AM,Catholic Charities Neighborhood Services Inc.,068099,Catholic Charities Neighborhood Services Inc,40490,Catholic Charities Neighborhood Services Inc,6487,CCNS SH PC Long Stay Creedmoor PC/Queens Cty-Comm Svcs,636,Adults,(718)722-6000,Not Available,,,,NY,,N,,,Queens,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,NYS ARC Allegany - Steuben Counties Chapter,000005,NYS ARC Allegany - Steuben Counties Chapter,40840,NYS ARC Allegany - Steuben Counties Chapter,6792,Assisted Competitive Employment,006,Adults,(585)593-5700,(585)593-3005,36 Madison Street,,Wellsville,NY,14895,N,,,Allegany,Western New York,Assisted Competitive Employment,Support,Vocational,POINT (-77.947023 42.122504)
05/04/2022 09:38:35 AM,Catholic Charities of Chenango County,070099,Catholic Charities of Chenango County,12380,Catholic Charities of Chenango County,7893,Cath Char Chenango SH/Transformation SH - Comm Svcs,633,Adults,(607)334-8244,Not Available,,,,NY,,N,,,Chenango,Central New York,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,St. Joseph's Medical Center,394099,St. Joseph's Medical Center,81050,St. Joseph's Medical Center,6252,Crisis Prevention Response Team,034,Children Adolescents Adults,(914)378-7553,(914)925-5959,275 North Street,,Harrison,NY,10528,N,,,Westchester,Hudson River,Non-Medicaid Care Coordination,Support,Care Coordination,POINT (-73.71001 40.988342)
05/04/2022 09:38:35 AM,Unity House of Troy Inc.,480099,Unity House of Troy Inc.,40230,Unity House of Troy Inc.,6447,Supported Education - Albany County,024,Adolescents Adults,(518)274-2633,(518)465-5201,339 Broadway,,Menands,NY,12204,N,,,Albany,Hudson River,Supported Education,Support,Education,POINT (-73.722509 42.694429)
05/04/2022 09:38:35 AM,Living Opportunities of DePaul Inc.,310099,Living Opportunities of DePaul Inc.,10450,Living Opportunities of DePaul Inc.,7121,LO DePaul SH/Erie County COC III - Comm Svcs,650,Adults,(716)391-5400,Not Available,,,,NY,,N,,,Erie,Western New York,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Oswego County Opportunities Inc.,527099,Oswego County Opportunities Inc.,40660,Oswego County Opportunities Inc.,6439,OCO Supp Housing/MRT SH Oswego Cty - Comm Svcs,633,Adults,(315)598-4710,Not Available,,,,NY,,N,,,Oswego,Central New York,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Mental Health Association of Monroe County Inc.,604099,Mental Health Association of Monroe County In,17090,Mental Health Association of Monroe County In,8484,Self Help Drop-In Center,501,Adults,(585)325-3145,(585)325-3145,344 N. Goodman Street,,Rochester,NY,14607,N,,,Monroe,Western New York,Drop In Centers,Support,Self-Help,POINT (-77.584645 43.160069)
05/04/2022 09:38:35 AM,Community Maternity Services,879099,Community Maternity Services,42100,Community Maternity Services,7802,OMH Crisis Respite,001,Children Adolescents,(518)482-8836,(518)482-8836,27 N. Main Avenue,,Albany,NY,12203,N,,,Albany,Hudson River,Respite Services,Support,General Support,POINT (-73.78725 42.666158)
05/04/2022 09:38:35 AM,Family Service League Inc.,149099,Family Service League Inc.,50440,Family Service League Inc.,7171,Children's Care Coordination,069,Children Adolescents,(631)427-3700,(631)650-0063,1444 5th Avenue,,Bay Shore,NY,11706,N,,,Suffolk,Long Island,Non-Medicaid Care Coordination,Support,Care Coordination,POINT (-73.263907 40.745562)
05/04/2022 09:38:35 AM,SCO Family of Services,337099,SCO Family of Services,22270,SCO Family of Services,7573,Other Licensed Practitioner,057,Children Adolescents,(516)671-1253,(718)674-7700,89-30 161st Street,,Jamaica,NY,11432,N,,,Queens,New York City,CFTSS: Other Licensed Practitioner (OLP),Support,General Support,POINT (-73.799479 40.70558)
05/04/2022 09:38:35 AM,Center for Family Life and Recovery Inc.,000756,Center for Family Life and Recovery Inc.,47800,Center for Family Life and Recovery Inc.,8066,IMPACT,005,Children Adolescents,(315)733-1709,(315)866-8407,205  North Washignton Street,,Herkimer,NY,13350,N,,,Herkimer,Central New York,Family Peer Support Services - Children & Family,Support,General Support,
05/04/2022 09:38:35 AM,Phoenix Houses of Long Island Inc.,002099,Phoenix Houses of Long Island Inc.,50570,Phoenix Houses of Long Island Inc.,7872,A.C.T. Community Residence,430,Adults,(631)306-5732,Not Available,,,,NY,,Y,,36,Queens,New York City,Congregate/Treatment,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Citizen Advocates Inc. dba North Star Industries,097099,Citizen Advocates Inc. dba North Star Indust,40410,Citizen Advocates Inc. dba North Star Indust,7533,Citizen Advocates dba North Star SH - Comm Svc.,630,Adults,(518)483-1251,Not Available,,,,NY,,N,,,Franklin,Central New York,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Homeless and Travelers Aid Society,631099,Homeless and Travelers Aid Society,17630,Homeless and Travelers Aid Society,8906,HATAS - Non-Medicaid Care Coordination,008,Adults,(518)463-2124,(518)463-2124x233,138 Central Avenue,,Albany,NY,12206,N,,,Albany,Hudson River,Non-Medicaid Care Coordination,Support,Care Coordination,POINT (-73.767938 42.660767)
05/04/2022 09:38:35 AM,Northwell Healthcare Inc.,455099,Phelps Memorial Hospital Center,85310,Phelps Memorial Hospital Center,6837,Phelps Memorial Hospital - HHCM,008,Adults,(914)366-3000x1000,(914)923-5740,315 South Highland Avenue,,Briarcliff Manor,NY,10510,N,,,Westchester,Hudson River,Health Home Care Management,Support,Care Coordination,POINT (-73.861353 41.142498)
05/04/2022 09:38:35 AM,The Children's Home of Jefferson County,000128,The Children's Home of Jefferson County,42060,The Children's Home of Jefferson County,9298,Family Based Respite Care,470,Children Adolescents,(315)788-7430,(315)779-1507,1704 State Street,,Watertown,NY,13601,N,,,Jefferson,Central New York,Respite Services,Support,General Support,POINT (-75.879914 43.966916)
05/04/2022 09:38:35 AM,Joseph's House and Shelter Inc.,633099,Joseph's House and Shelter Inc.,13640,Joseph's House and Shelter Inc.,8816,Joseph's House - Lansing Inn - Non Medicaid CC,003,Adults,(518)272-2544,(518)326-5625,596 Second Avenue,,Troy,NY,12182,N,,,Rensselaer,Hudson River,Non-Medicaid Care Coordination,Support,Care Coordination,POINT (-73.676777 42.775695)
05/04/2022 09:38:35 AM,Family Services of Chemung County Inc.,144099,Family Services of Chemung County Inc.,50810,Family Services of Chemung County Inc.,6507,FSCC Adult BH HCBS Family Support and Training (FST),029,Adults,(607)733-5696,(607)733-7661,1149 Sullivan Street,,Elmira,NY,14901-1670,N,,,Chemung,Western New York,CORE Family Support and Training (FST),Support,Adult BH HCBS Services/CORE Services,POINT (-76.802577 42.109301)
05/04/2022 09:38:35 AM,Contact Community Services Inc.,000033,Contact Community Services Inc.,12480,Contact Community Services Inc.,8019,Contact Community Services,004,Children Adolescents Adults,(315)251-1400,(315)251-1400x103,6311 Court Street Road,,East Syracuse,NY,13057,N,,,Onondaga,Central New York,Advocacy/Support Services,Support,Self-Help,POINT (-76.083192 43.090287)
05/04/2022 09:38:35 AM,Options for Community Living Inc.,334099,Options for Community Living Inc.,16310,Options for Community Living Inc.,7567,Options Treatment Apartment Program,435,Adults,(631)361-9020,Not Available,,,,NY,,Y,,36,Suffolk,Long Island,Apartment/Treatment,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Pilgrim Psychiatric Center,340099,Pilgrim Psychiatric Center,90120,Pilgrim Psychiatric Center,0013,Garden Place Community Residence,621,Adults,(631)761-3500,Not Available,,,,NY,,Y,,36,Nassau,Long Island,Congregate/Treatment,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,New View Alliance Inc.,351099,New Directions Youth & Family Services Inc.,11110,New Directions Youth & Family Services Inc.,8649,Family Support - C&Y,472,Children Adolescents Adults,(716)358-3636,(716)433-4487x493,6395 Old Niagara Road,,Lockport,NY,14094-1499,N,,,Niagara,Western New York,Family Peer Support Services - Children & Family,Support,General Support,POINT (-78.679576 43.18956)
05/04/2022 09:38:35 AM,Buffalo Psychiatric Center,903099,Buffalo Psychiatric Center,90030,Buffalo Psychiatric Center,0003,Psychiatric Inpatient Unit,526,Adults,(716)885-2261,(716)885-2261,400 Forest Avenue,,Buffalo,NY,14213-1298,N,,,Erie,Western New York,State Psychiatric Center Inpatient,Inpatient,State Psychiatric Center Inpatient,POINT (-78.882469 42.927834)
05/04/2022 09:38:35 AM,The Salvation Army of the Syracuse Area,640099,The Salvation Army of the Syracuse Area,12470,The Salvation Army of the Syracuse Area,8018,Salvation Army Syr SH/Transformation SH Onondaga - Comm Svcs,634,Adults,(315)475-1688,Not Available,,,,NY,,N,,,Onondaga,Central New York,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,North Country Transitional Living Services Inc.,583099,North Country Transitional Living Servs Inc.,12290,North Country Transitional Living Servs Inc.,7169,Homeless/MICA,015,Adults,(315)782-1777,(315)782-1777x1014,482 Black River Parkway,,Watertown,NY,13601,N,,,Jefferson,Central New York,Non-Medicaid Care Coordination,Support,Care Coordination,POINT (-75.916942 43.980199)
05/04/2022 09:38:35 AM,New York City Health and Hospitals Corporation Elmhurst Hospital Center,136099,NYC-HHC Elmhurst Hospital Center,87040,NYC-HHC Elmhurst Hospital Center,6580,J. Pulitzer Intermediate School - SBMH,002,Children Adolescents,(718)334-4000,(718)899-0592,33-34 80th Street,,Jackson Heights,NY,11372,N,,,Queens,New York City,School Mental Health Program,Support,Education,POINT (-73.887063 40.754438)
05/04/2022 09:38:35 AM,Westchester Jewish Community Services Inc.,499099,Westchester Jewish Community Services Inc.,14590,Westchester Jewish Community Services Inc.,6827,WJCS - Compeer - Advocacy/Support Services,023,Adults,(914)761-0600,(914)949-6761x321,845 N. Broadway,,White Plains,NY,10603-2242,N,,,Westchester,Hudson River,Advocacy/Support Services,Support,Self-Help,POINT (-73.766036 41.06119)
05/04/2022 09:38:35 AM,HONOR EHG Inc.,831099,HONOR EHG Inc.,34210,HONOR EHG Inc.,7724,Respite - A Friend's House,006,Children Adolescents,(845)343-7115,(845)343-7115x300,138 Seward Ave,,Middletown,NY,10940,N,,,Orange,Hudson River,Respite Services,Support,General Support,POINT (-74.437144 41.448407)
05/04/2022 09:38:35 AM,Mental Health Association in Essex County,637099,Mental Health Association in Essex County,12370,Mental Health Association in Essex County,8651,Supported Employment Program,421,Adults,(518)962-2077,(518)962-2077,6096 Nys Route 9n,,Westport,NY,12993,N,,,Essex,Central New York,Ongoing Integrated Supported Employment Services,Support,Vocational,POINT (-73.428137 44.159056)
05/04/2022 09:38:35 AM,Association to Benefit Children,706099,Association to Benefit Children,19460,Association to Benefit Children,9204,Fast Break Plus,009,Children Adolescents,(212)845-3821,(646)459-6165,1841 Park Avenue,,New York,NY,10035,N,,,New York,New York City,CFTSS: Youth Peer Support (YPS),Support,General Support,POINT (-73.938287 40.805814)
05/04/2022 09:38:35 AM,Mount Sinai Hospitals Group Inc.,287099,St. Luke's-Roosevelt Hospital Center dba MSM,87090,St. Luke's-Roosevelt Hospital Center dba MSM,6520,St. Luke's Division Psychiatric Inpatient Service,020,Children Adolescents Adults,(212)523-4000,(212)523-4104,W. 114th St. And Amsterdam Ave.,Clark 8 & 9 Babcock 5,New York,NY,10025,Y,,36,New York,New York City,Inpatient Psychiatric Unit of a General Hospital,Inpatient,Inpatient Psychiatric Unit of a General Hospital,POINT (-73.962008 40.805516)
05/04/2022 09:38:35 AM,Wayne County Action Program Inc.,217099,Wayne County Action Program Inc.,29290,Wayne County Action Program Inc.,7829,Wayne Cap Behavioral Health Services,003,Children Adolescents,(315)333-4155,(315)665-0131x150,159 Montezuma Street,,Lyons,NY,14489,N,,,Wayne,Western New York,CFTSS: Psychosocial Rehabilitation (PSR),Support,General Support,POINT (-76.977616 43.061859)
